"year_month","customer_id","monthly_rfm_score","segment"
"2016-12-01 00:00:00+07","TP-21130","231","Loyal Customers"
"2016-12-01 00:00:00+07","KT-16465","243","Loyal Customers"
"2016-12-01 00:00:00+07","BM-11140","212","Loyal Customers"
"2016-12-01 00:00:00+07","EB-13840","243","Loyal Customers"
"2016-12-01 00:00:00+07","LM-17065","255","Loyal Customers"
"2016-12-01 00:00:00+07","EG-13900","211","Loyal Customers"
"2016-12-01 00:00:00+07","CJ-12010","222","Loyal Customers"
"2016-12-01 00:00:00+07","MM-17920","232","Loyal Customers"
"2016-12-01 00:00:00+07","GM-14440","231","Loyal Customers"
"2016-12-01 00:00:00+07","RD-19720","212","Loyal Customers"
"2016-12-01 00:00:00+07","AS-10225","243","Loyal Customers"
"2016-12-01 00:00:00+07","MY-18295","231","Loyal Customers"
"2016-12-01 00:00:00+07","MK-18160","214","Loyal Customers"
"2016-12-01 00:00:00+07","JF-15190","222","Loyal Customers"
"2016-12-01 00:00:00+07","RD-19480","255","Loyal Customers"
"2016-12-01 00:00:00+07","GZ-14470","255","Loyal Customers"
"2016-12-01 00:00:00+07","FH-14365","255","Loyal Customers"
"2016-12-01 00:00:00+07","EJ-14155","211","Loyal Customers"
"2016-12-01 00:00:00+07","LB-16795","211","Loyal Customers"
"2016-12-01 00:00:00+07","CL-11890","255","Loyal Customers"
"2016-12-01 00:00:00+07","MV-18190","231","Loyal Customers"
"2016-12-01 00:00:00+07","JE-15745","222","Loyal Customers"
"2016-12-01 00:00:00+07","SJ-20500","231","Loyal Customers"
"2016-12-01 00:00:00+07","JM-15865","222","Loyal Customers"
"2016-12-01 00:00:00+07","JD-15895","231","Loyal Customers"
"2016-12-01 00:00:00+07","AG-10390","255","Loyal Customers"
"2016-11-01 00:00:00+07","DB-13210","254","Loyal Customers"
"2016-11-01 00:00:00+07","BS-11755","211","Loyal Customers"
"2016-11-01 00:00:00+07","DR-12940","243","Loyal Customers"
"2016-11-01 00:00:00+07","NC-18535","244","Loyal Customers"
"2016-11-01 00:00:00+07","SK-19990","255","Loyal Customers"
"2016-11-01 00:00:00+07","AJ-10780","255","Loyal Customers"
"2016-11-01 00:00:00+07","RF-19345","211","Loyal Customers"
"2016-11-01 00:00:00+07","DS-13180","211","Loyal Customers"
"2016-11-01 00:00:00+07","CC-12670","243","Loyal Customers"
"2016-11-01 00:00:00+07","RW-19630","223","Loyal Customers"
"2016-11-01 00:00:00+07","VB-21745","243","Loyal Customers"
"2016-11-01 00:00:00+07","PC-18745","223","Loyal Customers"
"2016-11-01 00:00:00+07","HF-14995","232","Loyal Customers"
"2016-11-01 00:00:00+07","CB-12025","212","Loyal Customers"
"2016-11-01 00:00:00+07","GG-14650","223","Loyal Customers"
"2016-11-01 00:00:00+07","CM-12235","244","Loyal Customers"
"2016-11-01 00:00:00+07","GA-14515","222","Loyal Customers"
"2016-11-01 00:00:00+07","DK-13225","242","Loyal Customers"
"2016-11-01 00:00:00+07","CT-11995","232","Loyal Customers"
"2016-11-01 00:00:00+07","MC-17425","211","Loyal Customers"
"2016-11-01 00:00:00+07","TC-20980","255","Loyal Customers"
"2016-11-01 00:00:00+07","PA-19060","255","Loyal Customers"
"2016-11-01 00:00:00+07","EH-13945","212","Loyal Customers"
"2016-11-01 00:00:00+07","MS-17365","211","Loyal Customers"
"2016-11-01 00:00:00+07","CD-12790","224","Loyal Customers"
"2016-11-01 00:00:00+07","BP-11050","221","Loyal Customers"
"2016-11-01 00:00:00+07","MH-17455","243","Loyal Customers"
"2016-11-01 00:00:00+07","HJ-14875","234","Loyal Customers"
"2016-11-01 00:00:00+07","BB-11545","211","Loyal Customers"
"2016-11-01 00:00:00+07","CS-12505","211","Loyal Customers"
"2016-11-01 00:00:00+07","JK-15370","244","Loyal Customers"
"2016-11-01 00:00:00+07","EP-13915","211","Loyal Customers"
"2016-11-01 00:00:00+07","SC-20680","244","Loyal Customers"
"2016-11-01 00:00:00+07","AT-10435","234","Loyal Customers"
"2016-11-01 00:00:00+07","CD-11980","255","Loyal Customers"
"2016-11-01 00:00:00+07","MG-17650","255","Loyal Customers"
"2016-11-01 00:00:00+07","LA-16780","243","Loyal Customers"
"2016-11-01 00:00:00+07","SP-20860","211","Loyal Customers"
"2016-11-01 00:00:00+07","NC-18340","213","Loyal Customers"
"2016-11-01 00:00:00+07","CA-12055","222","Loyal Customers"
"2016-11-01 00:00:00+07","CR-12580","255","Loyal Customers"
"2016-11-01 00:00:00+07","SC-20050","222","Loyal Customers"
"2016-11-01 00:00:00+07","NS-18505","212","Loyal Customers"
"2016-11-01 00:00:00+07","AC-10450","231","Loyal Customers"
"2016-11-01 00:00:00+07","LS-17200","214","Loyal Customers"
"2016-11-01 00:00:00+07","JE-15475","214","Loyal Customers"
"2016-11-01 00:00:00+07","RD-19585","244","Loyal Customers"
"2016-11-01 00:00:00+07","TB-21355","214","Loyal Customers"
"2016-11-01 00:00:00+07","RD-19720","213","Loyal Customers"
"2016-11-01 00:00:00+07","MV-18190","255","Loyal Customers"
"2016-11-01 00:00:00+07","JH-16180","243","Loyal Customers"
"2016-11-01 00:00:00+07","TH-21235","254","Loyal Customers"
"2016-11-01 00:00:00+07","CK-12205","223","Loyal Customers"
"2016-11-01 00:00:00+07","JK-16120","243","Loyal Customers"
"2016-11-01 00:00:00+07","DM-13345","222","Loyal Customers"
"2016-11-01 00:00:00+07","EH-13990","243","Loyal Customers"
"2016-11-01 00:00:00+07","MC-17605","244","Loyal Customers"
"2016-11-01 00:00:00+07","NP-18670","231","Loyal Customers"
"2016-11-01 00:00:00+07","FA-14230","222","Loyal Customers"
"2016-11-01 00:00:00+07","DW-13195","222","Loyal Customers"
"2016-11-01 00:00:00+07","BM-11575","255","Loyal Customers"
"2016-11-01 00:00:00+07","SJ-20500","243","Loyal Customers"
"2016-11-01 00:00:00+07","AG-10390","224","Loyal Customers"
"2016-11-01 00:00:00+07","NZ-18565","212","Loyal Customers"
"2016-11-01 00:00:00+07","BF-10975","222","Loyal Customers"
"2016-11-01 00:00:00+07","LT-17110","255","Loyal Customers"
"2016-11-01 00:00:00+07","DJ-13630","223","Loyal Customers"
"2016-11-01 00:00:00+07","ND-18370","234","Loyal Customers"
"2016-11-01 00:00:00+07","NP-18685","234","Loyal Customers"
"2016-11-01 00:00:00+07","TT-21265","244","Loyal Customers"
"2016-11-01 00:00:00+07","JM-15265","254","Loyal Customers"
"2016-11-01 00:00:00+07","BE-11410","244","Loyal Customers"
"2016-11-01 00:00:00+07","PG-18820","232","Loyal Customers"
"2016-11-01 00:00:00+07","AW-10930","231","Loyal Customers"
"2016-11-01 00:00:00+07","AJ-10945","242","Loyal Customers"
"2016-11-01 00:00:00+07","TC-21535","233","Loyal Customers"
"2016-11-01 00:00:00+07","SN-20710","212","Loyal Customers"
"2016-11-01 00:00:00+07","SB-20290","243","Loyal Customers"
"2016-11-01 00:00:00+07","KC-16255","231","Loyal Customers"
"2016-11-01 00:00:00+07","BG-11035","224","Loyal Customers"
"2016-11-01 00:00:00+07","RD-19900","255","Loyal Customers"
"2016-11-01 00:00:00+07","IM-15055","255","Loyal Customers"
"2016-11-01 00:00:00+07","SC-20770","244","Loyal Customers"
"2016-11-01 00:00:00+07","ON-18715","232","Loyal Customers"
"2016-11-01 00:00:00+07","AH-10690","242","Loyal Customers"
"2016-11-01 00:00:00+07","TG-21310","221","Loyal Customers"
"2016-11-01 00:00:00+07","EB-14110","221","Loyal Customers"
"2016-11-01 00:00:00+07","AA-10375","222","Loyal Customers"
"2016-11-01 00:00:00+07","MB-17305","232","Loyal Customers"
"2016-11-01 00:00:00+07","RR-19315","255","Loyal Customers"
"2016-11-01 00:00:00+07","KC-16540","255","Loyal Customers"
"2016-11-01 00:00:00+07","JM-16195","234","Loyal Customers"
"2016-11-01 00:00:00+07","RC-19960","244","Loyal Customers"
"2016-11-01 00:00:00+07","TB-21250","255","Loyal Customers"
"2016-11-01 00:00:00+07","DP-13000","234","Loyal Customers"
"2016-11-01 00:00:00+07","AS-10135","255","Loyal Customers"
"2016-11-01 00:00:00+07","FM-14290","244","Loyal Customers"
"2016-11-01 00:00:00+07","CM-12655","221","Loyal Customers"
"2016-11-01 00:00:00+07","CK-12760","213","Loyal Customers"
"2016-11-01 00:00:00+07","TS-21430","255","Loyal Customers"
"2016-11-01 00:00:00+07","LB-16795","212","Loyal Customers"
"2016-11-01 00:00:00+07","PO-19180","255","Loyal Customers"
"2016-11-01 00:00:00+07","CC-12430","223","Loyal Customers"
"2016-11-01 00:00:00+07","MS-17710","224","Loyal Customers"
"2016-11-01 00:00:00+07","FH-14275","212","Loyal Customers"
"2016-11-01 00:00:00+07","SP-20920","211","Loyal Customers"
"2016-11-01 00:00:00+07","DW-13480","221","Loyal Customers"
"2016-11-01 00:00:00+07","SP-20650","255","Loyal Customers"
"2016-11-01 00:00:00+07","LD-17005","222","Loyal Customers"
"2016-11-01 00:00:00+07","SC-20845","255","Loyal Customers"
"2016-11-01 00:00:00+07","BK-11260","255","Loyal Customers"
"2016-11-01 00:00:00+07","EB-13750","212","Loyal Customers"
"2016-11-01 00:00:00+07","LP-17080","222","Loyal Customers"
"2016-11-01 00:00:00+07","AS-10285","211","Loyal Customers"
"2016-11-01 00:00:00+07","BD-11770","233","Loyal Customers"
"2016-11-01 00:00:00+07","AI-10855","211","Loyal Customers"
"2016-11-01 00:00:00+07","SW-20275","221","Loyal Customers"
"2016-11-01 00:00:00+07","SV-20365","254","Loyal Customers"
"2016-11-01 00:00:00+07","SH-19975","224","Loyal Customers"
"2016-11-01 00:00:00+07","AB-10015","232","Loyal Customers"
"2016-11-01 00:00:00+07","PP-18955","211","Loyal Customers"
"2016-11-01 00:00:00+07","RO-19780","255","Loyal Customers"
"2016-11-01 00:00:00+07","DC-13285","244","Loyal Customers"
"2016-11-01 00:00:00+07","KM-16225","223","Loyal Customers"
"2016-11-01 00:00:00+07","BF-11170","255","Loyal Customers"
"2016-11-01 00:00:00+07","MS-17770","243","Loyal Customers"
"2016-11-01 00:00:00+07","AF-10885","234","Loyal Customers"
"2016-11-01 00:00:00+07","PF-19165","232","Loyal Customers"
"2016-11-01 00:00:00+07","CG-12520","221","Loyal Customers"
"2016-11-01 00:00:00+07","CB-12535","255","Loyal Customers"
"2016-11-01 00:00:00+07","MA-17995","211","Loyal Customers"
"2016-11-01 00:00:00+07","MJ-17740","255","Loyal Customers"
"2016-11-01 00:00:00+07","MC-17845","222","Loyal Customers"
"2016-11-01 00:00:00+07","CC-12475","222","Loyal Customers"
"2016-11-01 00:00:00+07","ML-17395","232","Loyal Customers"
"2016-11-01 00:00:00+07","PS-19045","255","Loyal Customers"
"2016-11-01 00:00:00+07","EM-14095","214","Loyal Customers"
"2016-11-01 00:00:00+07","LW-17215","211","Loyal Customers"
"2016-11-01 00:00:00+07","KL-16555","212","Loyal Customers"
"2016-11-01 00:00:00+07","LS-16975","222","Loyal Customers"
"2016-11-01 00:00:00+07","IM-15070","244","Loyal Customers"
"2016-11-01 00:00:00+07","CS-12400","255","Loyal Customers"
"2016-11-01 00:00:00+07","LH-17155","222","Loyal Customers"
"2016-11-01 00:00:00+07","LW-17125","221","Loyal Customers"
"2016-11-01 00:00:00+07","NP-18700","232","Loyal Customers"
"2016-11-01 00:00:00+07","JH-15985","244","Loyal Customers"
"2016-11-01 00:00:00+07","EB-14170","255","Loyal Customers"
"2016-11-01 00:00:00+07","CW-11905","224","Loyal Customers"
"2016-11-01 00:00:00+07","TP-21565","211","Loyal Customers"
"2016-11-01 00:00:00+07","SM-20005","224","Loyal Customers"
"2016-11-01 00:00:00+07","ER-13855","221","Loyal Customers"
"2016-11-01 00:00:00+07","MF-17665","244","Loyal Customers"
"2016-11-01 00:00:00+07","TT-21220","243","Loyal Customers"
"2016-11-01 00:00:00+07","LH-17020","254","Loyal Customers"
"2016-11-01 00:00:00+07","RC-19825","255","Loyal Customers"
"2016-11-01 00:00:00+07","SF-20200","255","Loyal Customers"
"2016-11-01 00:00:00+07","NW-18400","223","Loyal Customers"
"2016-11-01 00:00:00+07","PJ-18835","255","Loyal Customers"
"2016-11-01 00:00:00+07","CL-12565","233","Loyal Customers"
"2016-11-01 00:00:00+07","XP-21865","212","Loyal Customers"
"2016-11-01 00:00:00+07","PF-19225","211","Loyal Customers"
"2016-11-01 00:00:00+07","JP-16135","232","Loyal Customers"
"2016-11-01 00:00:00+07","AP-10915","211","Loyal Customers"
"2016-11-01 00:00:00+07","CS-12490","243","Loyal Customers"
"2016-11-01 00:00:00+07","KM-16375","233","Loyal Customers"
"2016-10-01 00:00:00+07","FO-14305","254","Loyal Customers"
"2016-10-01 00:00:00+07","BD-11320","232","Loyal Customers"
"2016-10-01 00:00:00+07","JD-15895","311","New Customers"
"2016-10-01 00:00:00+07","HW-14935","311","New Customers"
"2016-10-01 00:00:00+07","SF-20965","331","New Customers"
"2016-10-01 00:00:00+07","EH-13765","323","New Customers"
"2016-10-01 00:00:00+07","JF-15295","355","New Customers"
"2016-10-01 00:00:00+07","SP-20920","355","New Customers"
"2016-10-01 00:00:00+07","LH-17155","355","New Customers"
"2016-10-01 00:00:00+07","JM-15655","334","New Customers"
"2016-10-01 00:00:00+07","KW-16435","344","New Customers"
"2016-10-01 00:00:00+07","JH-15910","322","New Customers"
"2016-10-01 00:00:00+07","VB-21745","331","New Customers"
"2016-10-01 00:00:00+07","EP-13915","312","New Customers"
"2016-10-01 00:00:00+07","DL-13330","355","New Customers"
"2016-10-01 00:00:00+07","PG-18820","312","New Customers"
"2016-10-01 00:00:00+07","AS-10285","334","New Customers"
"2016-10-01 00:00:00+07","SM-20950","355","New Customers"
"2016-10-01 00:00:00+07","JE-15475","344","New Customers"
"2016-10-01 00:00:00+07","PA-19060","344","New Customers"
"2016-10-01 00:00:00+07","BP-11095","324","New Customers"
"2016-10-01 00:00:00+07","BW-11200","311","New Customers"
"2016-10-01 00:00:00+07","JS-15595","331","New Customers"
"2016-10-01 00:00:00+07","VW-21775","321","New Customers"
"2016-10-01 00:00:00+07","JP-15460","355","New Customers"
"2016-10-01 00:00:00+07","ED-13885","332","New Customers"
"2016-10-01 00:00:00+07","CG-12040","343","New Customers"
"2016-10-01 00:00:00+07","SS-20590","343","New Customers"
"2016-10-01 00:00:00+07","SR-20740","342","New Customers"
"2016-10-01 00:00:00+07","AB-10255","355","New Customers"
"2016-10-01 00:00:00+07","HK-14890","324","New Customers"
"2016-10-01 00:00:00+07","EB-13930","344","New Customers"
"2016-10-01 00:00:00+07","MS-17530","313","New Customers"
"2016-10-01 00:00:00+07","PM-19135","334","New Customers"
"2016-10-01 00:00:00+07","JF-15565","343","New Customers"
"2016-10-01 00:00:00+07","NM-18520","355","New Customers"
"2016-10-01 00:00:00+07","AP-10720","324","New Customers"
"2016-10-01 00:00:00+07","DP-13390","321","New Customers"
"2016-10-01 00:00:00+07","GW-14605","343","New Customers"
"2016-10-01 00:00:00+07","SV-20935","343","New Customers"
"2016-10-01 00:00:00+07","MY-18295","322","New Customers"
"2016-10-01 00:00:00+07","CM-12160","344","New Customers"
"2016-10-01 00:00:00+07","JE-15745","333","New Customers"
"2016-10-01 00:00:00+07","MK-17905","311","New Customers"
"2016-10-01 00:00:00+07","CS-11950","312","New Customers"
"2016-10-01 00:00:00+07","LC-16960","344","New Customers"
"2016-10-01 00:00:00+07","CM-12445","313","New Customers"
"2016-10-01 00:00:00+07","AG-10495","355","New Customers"
"2016-10-01 00:00:00+07","LF-17185","355","New Customers"
"2016-10-01 00:00:00+07","JS-16030","322","New Customers"
"2016-10-01 00:00:00+07","NR-18550","332","New Customers"
"2016-10-01 00:00:00+07","MG-17890","343","New Customers"
"2016-10-01 00:00:00+07","FC-14245","321","New Customers"
"2016-10-01 00:00:00+07","NK-18490","355","New Customers"
"2016-10-01 00:00:00+07","NB-18655","343","New Customers"
"2016-10-01 00:00:00+07","PB-18805","313","New Customers"
"2016-10-01 00:00:00+07","QJ-19255","322","New Customers"
"2016-10-01 00:00:00+07","CD-12790","311","New Customers"
"2016-10-01 00:00:00+07","CP-12340","343","New Customers"
"2016-10-01 00:00:00+07","NC-18415","312","New Customers"
"2016-10-01 00:00:00+07","PW-19030","331","New Customers"
"2016-10-01 00:00:00+07","BE-11410","331","New Customers"
"2016-10-01 00:00:00+07","BW-11110","312","New Customers"
"2016-10-01 00:00:00+07","HA-14920","312","New Customers"
"2016-10-01 00:00:00+07","LC-16885","313","New Customers"
"2016-10-01 00:00:00+07","NC-18625","321","New Customers"
"2016-10-01 00:00:00+07","EB-13975","335","New Customers"
"2016-10-01 00:00:00+07","WB-21850","335","New Customers"
"2016-10-01 00:00:00+07","CC-12610","323","New Customers"
"2016-10-01 00:00:00+07","MZ-17335","333","New Customers"
"2016-10-01 00:00:00+07","SP-20545","322","New Customers"
"2016-10-01 00:00:00+07","MP-17965","355","New Customers"
"2016-10-01 00:00:00+07","DB-13615","342","New Customers"
"2016-10-01 00:00:00+07","DL-13495","331","New Customers"
"2016-10-01 00:00:00+07","AW-10930","355","New Customers"
"2016-10-01 00:00:00+07","MC-18100","344","New Customers"
"2016-10-01 00:00:00+07","TB-21250","355","New Customers"
"2016-10-01 00:00:00+07","CC-12475","355","New Customers"
"2016-10-01 00:00:00+07","LB-16795","311","New Customers"
"2016-10-01 00:00:00+07","AH-10690","324","New Customers"
"2016-10-01 00:00:00+07","DR-12940","321","New Customers"
"2016-10-01 00:00:00+07","MO-17500","344","New Customers"
"2016-10-01 00:00:00+07","MS-17830","343","New Customers"
"2016-10-01 00:00:00+07","DB-12910","311","New Customers"
"2016-10-01 00:00:00+07","TP-21565","354","New Customers"
"2016-10-01 00:00:00+07","EB-13870","332","New Customers"
"2016-10-01 00:00:00+07","HL-15040","355","New Customers"
"2016-10-01 00:00:00+07","TC-20980","311","New Customers"
"2016-10-01 00:00:00+07","TT-21265","344","New Customers"
"2016-10-01 00:00:00+07","LP-17095","344","New Customers"
"2016-10-01 00:00:00+07","HG-15025","333","New Customers"
"2016-10-01 00:00:00+07","JK-15205","334","New Customers"
"2016-10-01 00:00:00+07","BD-11620","343","New Customers"
"2016-10-01 00:00:00+07","CC-12220","333","New Customers"
"2016-10-01 00:00:00+07","GM-14680","342","New Customers"
"2016-09-01 00:00:00+07","GM-14680","332","New Customers"
"2016-09-01 00:00:00+07","SJ-20215","355","New Customers"
"2016-09-01 00:00:00+07","JK-15730","322","New Customers"
"2016-09-01 00:00:00+07","DM-12955","355","New Customers"
"2016-09-01 00:00:00+07","PS-18760","355","New Customers"
"2016-09-01 00:00:00+07","AR-10540","355","New Customers"
"2016-09-01 00:00:00+07","LS-16945","355","New Customers"
"2016-09-01 00:00:00+07","ES-14080","331","New Customers"
"2016-09-01 00:00:00+07","CC-12100","344","New Customers"
"2016-09-01 00:00:00+07","ML-17410","354","New Customers"
"2016-09-01 00:00:00+07","MM-18280","344","New Customers"
"2016-09-01 00:00:00+07","JG-15160","334","New Customers"
"2016-09-01 00:00:00+07","HM-14860","331","New Customers"
"2016-09-01 00:00:00+07","BM-11650","355","New Customers"
"2016-09-01 00:00:00+07","SW-20455","331","New Customers"
"2016-09-01 00:00:00+07","SH-19975","322","New Customers"
"2016-09-01 00:00:00+07","SN-20710","322","New Customers"
"2016-09-01 00:00:00+07","TN-21040","332","New Customers"
"2016-09-01 00:00:00+07","SC-20380","355","New Customers"
"2016-09-01 00:00:00+07","CS-12175","355","New Customers"
"2016-09-01 00:00:00+07","MH-17620","334","New Customers"
"2016-09-01 00:00:00+07","NF-18385","331","New Customers"
"2016-09-01 00:00:00+07","LR-17035","332","New Customers"
"2016-09-01 00:00:00+07","CM-12445","313","New Customers"
"2016-09-01 00:00:00+07","DW-13585","355","New Customers"
"2016-09-01 00:00:00+07","AB-10105","342","New Customers"
"2016-09-01 00:00:00+07","KE-16420","324","New Customers"
"2016-09-01 00:00:00+07","SC-20695","311","New Customers"
"2016-09-01 00:00:00+07","TS-21505","312","New Customers"
"2016-09-01 00:00:00+07","DL-12865","311","New Customers"
"2016-09-01 00:00:00+07","AS-10045","332","New Customers"
"2016-09-01 00:00:00+07","NH-18610","355","New Customers"
"2016-09-01 00:00:00+07","JW-16075","355","New Customers"
